env,block,prior_mean,prior_var,recovery,grade_true
29,5,1.7488378230927564,9.658264636466154,0.669898949433577,1.4529482262538664
29,6,1.8651434321008127,8.280761104342318,0.8734046204690828,4.51185850890998
29,7,0.7152593862118144,0.8757173272113054,0.7167008448989275,1.0151081066552818
29,8,3.402823738416565,19.562508218812603,0.6481957141793506,1.4598054879053062
29,9,0.05318202293301561,0.009207287624912987,0.7012987483401817,0.07742399043997338
29,10,0.6064230209235714,0.5856236490005282,0.6562620286567595,0.08462361422899496
29,11,0.0992171233392424,0.029119621419180137,0.8036936391412566,0.02774261884846089
30,0,0.14117081895790753,0.0633310580152537,0.5550261913606425,0.8573445296598625
30,1,0.09367994339706913,0.010603442848673936,0.6291815752079265,0.1440922700653913
30,2,1.460114698102342,3.1135257404962298,0.8142112288546396,0.37615948807545696
30,3,0.09977253759162198,0.012837835607354815,0.9076732166730559,0.11055532581455349
30,4,0.18476959077258387,0.05236448214673707,0.7336446858311285,0.26540881262030014
30,5,1.1970387148634873,0.7867641404410375,0.7808506840522935,0.2930138140765016
30,6,1.6832879418623394,1.548735693966461,0.743357061885389,2.3186774495455986
30,7,0.7813199206546715,1.3055694068220425,0.8406886624173485,0.7841729353955631
30,8,3.039455201823338,15.045176228894121,0.5530875465303385,14.065332318875406
30,9,0.17684943254168534,0.02875714354070933,0.742567476670497,0.03232127675343209
30,10,1.9707456459661516,3.3855136449742673,0.85447644992709,0.5165560550042735
30,11,2.587554993712678,6.554107713366749,0.8264999466948815,0.40490078521311307
31,0,1.0398894317770897,0.5939308281797264,0.6353386660466449,0.676223468814766
31,1,1.1221333415318646,3.7871575524822547,0.5538029972694337,0.1286011403150503
31,2,0.13232648195031435,0.043413720884411915,0.5875627738835917,0.011603961626701293
31,3,0.2642703759004074,0.04223866218158574,0.7451688128996952,0.08416231736924489
31,4,1.2046888542209644,2.4135316028287055,0.856464577053295,0.3233554356403467
31,5,1.781569808220326,5.921901824025415,0.6020736336368383,1.4903634858968506
31,6,0.7416155092218434,1.116064220420406,0.6534149169138763,0.7879275150057281
31,7,0.9134072208057384,2.1332434027322007,0.617699798786223,0.261480415240346
31,8,0.9771142020330668,1.0280286439860786,0.942024944819743,1.1253178008508768
31,9,2.0011475351146433,8.762393039928007,0.6892647969632641,0.6166154673084787
31,10,0.19047387598423787,0.04073657138917753,0.7211689614343304,0.8107497851880574
31,11,0.6653558388699249,0.5254525013229532,0.6848954567348419,1.2757035615192838
32,0,2.3409288904890477,11.70285138224332,0.5646921724370532,1.6323538703884806
32,1,0.14841772712952242,0.01791088001237836,0.7498322123701404,0.11820939213199981
32,2,0.06127234639510675,0.0050399967030267424,0.5883412328534459,0.020499350414932248
32,3,2.4614360363791974,17.225601843065498,0.8688157203817443,4.36074987133376
32,4,1.3657787644131378,2.1704289880104985,0.6024067363140839,2.4957502739605384
32,5,1.127294489153659,0.7723102296746347,0.6044820927512413,1.4187012591557917
32,6,2.9917254012478685,15.940413510522331,0.6134282265161433,2.730804976369442
32,7,0.6541481706974815,0.8072747347682154,0.5912284525830588,0.38793734711113037
32,8,0.6095230539687709,0.22437154762735184,0.9496837745032316,0.26202951998003926
32,9,0.0934528087937629,0.007987712852849903,0.768423542605599,0.4844853467370945
32,10,0.14722588019435634,0.06288711733004285,0.9423354217034494,0.011298860203342661
32,11,0.7839964704354893,0.6930131103683713,0.7275207411078995,1.6136284151453086
33,0,1.8836117110093311,2.257310146712537,0.8101645503386907,0.8425003247852837
33,1,0.17668586312406512,0.049009853496698175,0.7971046756536909,0.037839597825302246
33,2,0.11064673441938032,0.02002970638529108,0.8303743884248724,0.022008370710418383
33,3,0.4870684794207401,0.1640823318865579,0.8728833785778463,0.3194450507831948
33,4,0.17677661281587637,0.058420137230398746,0.8971238871901908,0.26075276760205085
33,5,2.278529601338189,7.965984747406428,0.9731454592380946,1.106083460467649
33,6,0.07585337938863476,0.01668808075350175,0.8339607271408517,0.753831262823098
33,7,0.146747143078533,0.02473268521850858,0.7472826850860795,0.16211360936081226
33,8,1.8579250856068317,5.737718308893637,0.7009173441850235,3.0590989692285233
33,9,0.5964686023355861,0.5411228808013102,0.6405985413044174,0.14104358075271925
33,10,2.0734506363245417,3.0750393834738743,0.6797608711814505,2.660849932299313
33,11,0.1293896777188914,0.018361941857709684,0.5506456434706211,0.09600385143602086
34,0,3.668559316027805,33.04716461010301,0.9127707956157518,0.34863277406430915
34,1,0.09271380114241479,0.02425900054050289,0.8418371732070679,0.03168581340815885
34,2,2.6717716756410756,3.8937446498916506,0.5934009695338601,0.8115765924109377
34,3,1.1378550591349759,0.6943457101440313,0.6872596005754213,0.2872434747568494
34,4,3.683734923966985,40.309956814713146,0.8540304428732471,1.0308282556416593
34,5,0.1372651082368765,0.03192244393536567,0.8239055954598271,0.06023848061392573
34,6,1.8801782451722773,5.423963012086945,0.7926518697565944,3.017048257890276
34,7,2.216473062316016,3.3116975051027664,0.7156882834901436,0.6109338341596162
34,8,0.15838229157002603,0.015598986860831932,0.7745636345204567,0.07708245572180933
34,9,0.19241727617655646,0.0375132953337235,0.8640862513804757,0.43291949088477144
34,10,0.05401608423688508,0.0050078680198178994,0.6743833403654383,0.09821396238218282
34,11,2.563472431430919,12.319617310822487,0.6416905376122571,1.613601525489057
35,0,0.20311891402319587,0.06686270506905073,0.8639548083267586,0.1958441058451657
35,1,0.13898428776126415,0.015229782679794083,0.779544902242399,0.153111734162886
35,2,0.05994429730556703,0.0024270848017514377,0.6742597977240457,0.0689686403256867
35,3,0.9428855314921253,0.7871721164404263,0.8970704563595217,1.6838285438750393
35,4,3.011002910723083,10.411113600182873,0.7885626622791487,6.175851435058736
35,5,0.35256308207517134,0.3663391283247172,0.8166266234822603,0.11096009644846999
35,6,2.0728781740543187,5.276964965388602,0.6092577835677231,0.5456555319864725
35,7,0.15459349524564436,0.059880159448419124,0.8588099750162086,0.10423932734239881
35,8,0.6579622275453778,0.3596280596287973,0.8589839751605866,0.6577352874180388
35,9,1.8065505563059019,6.876105820409672,0.7367450846729192,3.5268349274084656
35,10,0.11392421011971389,0.012369966680520409,0.8511538099431327,0.03942164930667971
35,11,1.5637264283060017,4.924691770424436,0.8364276051490289,4.323235141282122
36,0,0.1813798821771774,0.02399773962847982,0.6660186594971519,0.8299220776973489
36,1,0.25458248740441586,0.17482084450466634,0.9141536979195455,0.0569842091951531
36,2,0.06078092823736452,0.00667479529450553,0.7554346193268582,0.5190995507538173
36,3,0.20951936053734424,0.10118702127547882,0.7168328189169941,0.23925651081907212
36,4,3.794592599849881,22.43593271506631,0.8816866771981916,0.697730932865181
36,5,0.8335501035154153,0.5951310146545755,0.7707021213895597,0.9725750301317133
36,6,1.1272619289106887,1.0815216938847976,0.8572075026661574,1.7374291342086787
36,7,0.3811217482481676,0.09816742081338298,0.8011584326362249,0.2036627877171247
36,8,0.09624727604475138,0.007706084975525246,0.6398961010170388,0.051901756593290146
36,9,2.476783202683105,6.673000960135767,0.7947696169725074,0.8974162393760315
36,10,1.7359992771596522,2.7141892333397277,0.836480422626793,0.6821966498812875
36,11,0.3972855633001569,0.24563972221938551,0.9254835708264453,0.47569937521324457
37,0,0.20530499406996666,0.07817024176814946,0.7991157869051123,0.14018272121730493
37,1,1.3719665594494748,1.1392123461508643,0.6869195716252875,1.5866617218622974
37,2,0.33873679784491717,0.08083440538568713,0.7307485626503416,0.13346429966070136
37,3,0.13148799347046744,0.01452123380672838,0.568852342205211,0.07347708764098311
37,4,1.1780073599838168,0.7111167185924747,0.8984725591109912,0.5432212003935244
37,5,1.8774230744891804,10.132549371798142,0.8804493331591683,5.133140876892448
37,6,0.39940514034242136,0.08982890719451941,0.8897853744597746,0.387937825436893
37,7,0.21002556383607232,0.0847755307106077,0.9240230630766807,0.07799515884105804
37,8,1.2341271356620283,4.637737569945957,0.8160902605921838,6.286033256242121
37,9,0.22963897025532176,0.09072274511730383,0.706142520794433,0.3680106768899038
37,10,1.2806200568415111,2.0584460057773875,0.8857652666029243,0.9546630450490992
37,11,1.7186611396256979,4.23702509371201,0.6986162357427462,5.485892768196872
38,0,0.20932300910058235,0.1211546994515595,0.7896156806911748,0.11359338280058129
38,1,0.7663964033034487,0.4719763307432636,0.7246204352740356,0.2130319671291774
38,2,0.09518252930347422,0.008794683593195147,0.8840332043071384,0.3310451087272564
38,3,0.21484864239537133,0.1189153553580631,0.9009334438357492,0.046271265028589983
38,4,0.22200226463646427,0.03182967073679193,0.897721113242447,0.13845178818507714
38,5,0.4120691704596411,0.1934272334177312,0.6367896367375755,0.1830568077742954
38,6,0.16681382735918426,0.01997534381878933,0.5561566435826104,0.3814020561885523
38,7,1.0179573437828526,0.6934843221785929,0.6749352058028902,0.37360424693583
38,8,0.551577396400877,0.5036057551238922,0.762943050252919,6.695419538029582
38,9,3.3498764515561157,29.23406812463899,0.8226532194343691,14.69693346629022
38,10,2.256429122577074,4.355780978990256,0.6815400697706578,1.2596950244678633
38,11,0.7747430192182774,0.5887891691705941,0.821572151878171,0.8363239322048213
39,0,2.256158929770978,6.817579375195745,0.8504414637212423,0.9555645445002607
39,1,2.423602896259819,5.51336751026784,0.7622121065543055,1.241931385731387
39,2,0.21426690291116252,0.047154575581430366,0.8066286067953504,0.03006732095207948
39,3,0.1713160176666371,0.042447357334869075,0.9155608818370171,0.028695552046104342
39,4,2.82885582563164,23.560137160708166,0.9212460905400046,1.028669527511439
39,5,1.6723350632120915,5.600394509023656,0.6624965171201492,0.19209140160204494
39,6,0.5128992759272772,0.22390782974741708,0.7590649501015003,0.08331355348574329
39,7,1.3912093931359129,2.168584986418515,0.9187387370143263,1.4493123067780422
39,8,3.129892057222754,5.206191387625141,0.630153448819564,3.356227774216129
39,9,2.5782205503580795,8.774485323687145,0.9539099643441901,5.877708271372163
39,10,0.05486589305453808,0.00685701694338414,0.9621626991745116,0.05829699466384224
39,11,0.30041746893648286,0.2560721879291867,0.7776090287695104,0.11801402605173071
40,0,1.9006264637682144,2.7325022069836953,0.6391501775050025,1.1858288620702178
40,1,1.9025027982515184,2.497125841096089,0.866206680400003,1.155112100945103
40,2,0.6583403114309556,0.6801618065163789,0.5773348949749282,0.6309721924911234
40,3,0.05927836666383516,0.004251038597565929,0.7493230175737596,0.013708706117035434
40,4,0.830850320964782,0.8695469685579174,0.7046014765596519,0.19203413169475975
40,5,0.07931131720026033,0.007067764559289928,0.5506681789987573,0.060087363523130356
40,6,0.7384539769075522,0.43076670261139627,0.6431241443942718,0.7170947767258323
40,7,0.8257734850194526,0.427005500381582,0.6105336982030103,0.9232208684806701
40,8,0.1858091972496748,0.07777425344888714,0.6012619603617204,0.1386942959799716
40,9,0.06064996322282746,0.0032600491322799787,0.9136785416270747,0.01621610589730533
40,10,0.3802214458786817,0.3357638385283145,0.6052233056149957,0.7029045249231943
40,11,0.05966813556910292,0.006976526797025639,0.964349289650666,0.05145301381568192
41,0,2.5972918298480434,10.495878936040707,0.8353252822771886,2.8417055491495167
41,1,0.44956534995917774,0.13024677284482578,0.8795113512754014,0.14624122917854737
41,2,0.1330670269844007,0.01093943118591003,0.8178591850178365,0.12591898349007058
41,3,0.20417912988651413,0.047816681820335175,0.5942374825343011,0.29820900011634877
41,4,0.06738248842583648,0.003199941867612459,0.9105569388381219,0.05383194336836928
41,5,0.697788909723323,0.5184266093719607,0.7847924809621633,1.163956576519899
41,6,2.647021384302749,9.603605836356788,0.6035479185682533,0.6964086267392461
41,7,0.5189466492706201,0.4757581822196616,0.8853615844034686,0.32644340846491215
41,8,0.10369537904858689,0.03421443382231588,0.8186234996670023,0.014121762844109495
41,9,0.06539614144509655,0.00848134725489873,0.7865371416435294,0.022192362557765896
41,10,0.07390044529325676,0.017217710804277163,0.8646929439029701,0.0033366307062476933
41,11,0.7953070666427721,1.4918465589072953,0.5719341553144438,0.3352956530073488
42,0,0.23941453181080427,0.0943004559380579,0.6293811610665104,0.09898690831320987
42,1,0.6479286082421254,0.5073754481974828,0.5563058555173018,0.8952151719894191
42,2,0.1379869044806893,0.011743316142504793,0.7237399997292044,0.27528509146931784
42,3,2.067247490938016,2.2224740626946407,0.8079997719445058,2.291802217387851
42,4,2.1989859885421796,11.721915946056818,0.5932774167800973,0.8334986029970013
42,5,1.5543287761746558,3.4681448448692946,0.7674851057298139,2.24616956614093
42,6,0.21064991868620514,0.04025399695926006,0.6408642088889642,0.07467160231756761
42,7,0.3411634713165128,0.2600225311454559,0.8588458080856094,0.06013124725235855
42,8,0.20725284490598592,0.03466987219556658,0.9588103161767296,0.14719686928197753
42,9,0.18842879783266184,0.07012928029155457,0.5682802826318135,0.018262457342316598
42,10,3.245439394863762,5.73179818064777,0.5823641706938996,4.6701587660644535
42,11,0.12417992049271762,0.050313691906745964,0.8321251404588391,0.02019491273924981
43,0,0.10408965623157254,0.029757904687855115,0.6111799479832672,0.012038719368563865
43,1,0.6639887576750889,0.8265999046950643,0.867109686439997,0.7496405868952764
43,2,0.12255405444049093,0.010352729361507919,0.6454745581263089,0.1532645005482186
43,3,0.1498999798961679,0.02520054058107478,0.9671281927922737,0.032734974666625616
43,4,3.5202611091744442,38.47571419059134,0.6202995475182678,8.124931452100727
43,5,0.15743789882123416,0.021677485628882866,0.6971488955236929,0.05548348952053635
43,6,0.4404389054753608,0.5922026556637842,0.715132824376269,0.08853267631468308
43,7,0.11711311709774434,0.03955302675493901,0.8364406756210854,0.18496047488108755
43,8,1.9523497976179884,6.769333189485698,0.9217703830866024,1.1877987694991854
43,9,1.7240451425718524,4.481460469290251,0.7955972317324134,1.5712300612117753
43,10,0.5306544739741322,0.8936851832948287,0.5813550043009559,0.10540299330954513
43,11,0.6506837017764221,1.0725344698882915,0.6778773868600017,0.14173889702780262
44,0,0.05278519706525755,0.0018222337155607287,0.8325361922448504,0.033933766341931466
44,1,0.2177613617004486,0.0679750697319289,0.8232016040932923,0.10282988036749871
44,2,0.7879287754424488,0.455717300024287,0.8439203610212915,1.038886278502576
44,3,0.17659840942909752,0.08545489608389568,0.8491988016081895,0.04775014047092138
44,4,0.053514118291057365,0.004500611920259178,0.8745303121474124,0.14553909609684854
44,5,0.2158956925843604,0.05725498492393027,0.6398502407444222,0.12027573060369491
44,6,0.27731117073217976,0.15062928672465742,0.6957584006834511,0.18074470866515638
44,7,3.3515913524376666,31.49134182233894,0.7582511949842292,0.16504831298821412
44,8,2.2709075448911515,6.402922369729582,0.9010147534313077,1.143562177776071
44,9,1.595606493099521,3.211614475112245,0.9489802490072694,3.2325970910722206
44,10,0.44509745139343165,0.10984083019449892,0.6875724967696462,0.21002053077415686
44,11,3.4217721518647384,6.112242524763722,0.9566429731030142,0.7642518250301217
45,0,2.0591881087810555,7.96407209124728,0.8744569345910009,1.343190441054215
45,1,0.5521914476011285,0.5233891800847414,0.8068991497700028,0.3490958432032827
45,2,0.23272231302952906,0.04499817583593616,0.8956971338477464,0.16518331336817813
45,3,0.37825205885838353,0.44767775300771884,0.8673028124543473,0.1329044409409116
45,4,0.07693896592360322,0.005972903605801996,0.7118064833872889,0.028476579533017472
45,5,0.17441727705702328,0.03164510437621322,0.7197185379003472,0.4049331212775387
45,6,0.08631952332333444,0.012931489417668487,0.9542707878125402,0.02168849470770455
45,7,0.5107160508973613,0.3751980796412743,0.8852402450864352,0.23149878612433566
45,8,0.08775653938430923,0.011332774710103272,0.5943503199244308,0.0720285853117735
45,9,0.08565943445194836,0.0068939353242325665,0.7472523736177087,0.020403439807123804
45,10,1.5050253488721932,1.5658789177817836,0.7190847898620725,1.619823609567767
45,11,1.631928280045335,2.5764809099016968,0.7571888003572541,0.9994126671536278
46,0,0.07349822286553509,0.003849046434891308,0.684291692728876,0.06042739994805319
46,1,0.31867420155966336,0.2757204816584951,0.7941388954568528,0.295381894181529
46,2,0.21883840444959332,0.11740780794379639,0.7905166283486016,0.16755726046617686
46,3,0.1970365464270452,0.057446231003524306,0.5716845560593697,0.49143719058888363
46,4,1.4976781049408803,4.639677121099973,0.7484090921671396,0.28448230713576167
46,5,1.915984082312072,2.1123000109374703,0.6590525307064407,2.500568195787884
46,6,0.05513758949833791,0.002101226685014401,0.7174207904515939,0.029728187859172382
46,7,0.1340044447106361,0.05579994786003584,0.5961237953493954,0.02389340097527669
46,8,0.12534931593737064,0.009241542310292814,0.788021512648849,0.10836107237431104
46,9,0.7436631390792388,0.5747530799884899,0.5729907893013686,0.20427793831283314
46,10,0.48455624427995386,0.12373881926101726,0.8104008072677016,0.48449102000647903
46,11,0.26465474496737396,0.0553911037815424,0.7346086293624617,0.42628355249176947
47,0,0.5650279829250693,0.47514555547090126,0.8869546745906012,0.1819167714007436
47,1,0.1634730424932896,0.08141220306932649,0.7149996604034344,0.01576227794670547
47,2,1.441098254230934,1.4149538105589645,0.7153953407254623,2.8404629025258505
47,3,3.88577017467352,19.303494698208155,0.7014725356691263,1.2312410193825976
47,4,0.08575547956837472,0.020440407638587895,0.6901137137255756,0.020757846698718618
47,5,0.16912840282260763,0.040967712450701174,0.7383671023334865,0.08997013172102439
47,6,0.6235964557727354,0.5259314641146546,0.6701033740014308,2.8211703997642172
47,7,0.6134790107651796,1.0338726678445913,0.6966833448592737,0.3319112921763779
47,8,0.1123192916551702,0.02357446785496467,0.657325650882652,0.5334832377019894
47,9,2.385173797282011,8.781055930700354,0.5993353009218517,4.447544458263272
47,10,1.3544215830078339,5.1586576554282875,0.7973680067907998,0.6329402922664659
47,11,0.06376909436739092,0.004469970537553353,0.8842661151673372,0.05883091913051245
